CATEGORY,name,INF,link,ID
116,Специалист экономической корпоративной безопасности,стрессоустойчивость целеустремл нность аналитический способность москва полный занятость,https://gorodrabot.ru/resume/5232905,5232905
116,Специалист по информационной безопасности,сборка бинарный браузер links развертывание ос windows 7 локальный сервер apache установка локальный сервер ssl сертификат изучение язык программирование python терминал linux москва 11 месяц неоконченный высокий полный занятость заполнение база данный проведение инвентаризация починка компьютерный техника прокладка провод знание программа cygwin lamp burp ms word ms excel ms powerpoint html css python php javascript знание принцип механизм защита информация средство защита информация правило технический эксплуатация метод средство контроль охранять знание программа cygwin lamp burp ms word ms excel ms powerpoint html css python php javascript знание принцип механизм защита информация средство защита информация правило технический эксплуатация метод средство контроль охранять сведение,https://gorodrabot.ru/resume/83746,83746
116,"ведущий специалист, ведущий инженер, руководитель",руководство отдел подчинение 12 инженер 3 техника технический обслуживание эксплуатация система безопасность охранный тревожный сигнализация контроль управление доступ видеонаблюдение домофон объект жилой коммерческий недвижимость пожарный сигнализация система противодымный защита внутренний противопожарный водопровод автоматический система пожаротушение коммерческий предложение презентация договорный работа сдача объект пульт уво управление вневедомственный охрана орган госпожнадзор участие плановый проверка обслуживание сеть м видео центр обувь торговый комплекс ролл холл метр квадратный т п организация работа текущий регламентный обслуживание выполнение ремонтный работа осуществление подготовка планирование составление управление бюджет отдел организация обучение повышение квалификация итр москва 19 год 3 месяц высокий полный занятость производство работа технический обслуживание ремонт поверка общедомовой индивидуальный прибор учет тепловой энергия горячий холодный вода также автоматический система контроль управление энергоресурсы объем южный округ г москва снятие показание анализ отклонение предоставление посуточный ведомость мосэнергосбыт руководство персонал подчинение 52 человек кадровый политика обучение распределение персонал постановка контроль исполнение задание руководство производственный хозяйственный деятельность цех контроль результат работа состояние трудовой производственный дисциплина организация краткосрочный долгосрочный планирование учет управление бюджет составление своевременный предоставление отчетность производственный деятельность цех организация обучение повышение квалификация рабочий итр контроль работа сторонний организация оказание инжиниринговый услуга подрядный организация поставщик оборудование разработка система мотивация сотрудник взаимодействие орган власть муниципальный уровень выполнение обязанность работодатель обеспечение соблюдение правило охрана труд техника безопасность производственный санитария пожарный безопасность профессиональный навык организация производство эксплуатация число ноль работа персонал обучение кадровый политика 4 группа электробезопасность ведение документация составление отчет уровень 1с ведение первичный документооборот выполнение обязанность работодатель обеспечение безопасный условие охрана труд диплом повышение квалификация возможность командировка водительский право категория уровень владение компьютер опытный пользователь нацеленность результат ответственность коммуникабельность быстрый адаптация новый вид деятельность энергичный здоровый готовый работать условие многозадачность дополнительно 54 год женатый ребенок гражданство россия,https://gorodrabot.ru/resume/82173,82173
116,Специалист службы экономической безопасности,раскрытие преступление сфера дистанционный банковский обслуживание проверка физический юридический лицо работа база данный мвд спарк глобас официальный источник гос орган мониторинг открытый источник сеть интернет установление подробный информация физлицо организация анализ структурирование большой объем информация грамотный устный письменный доклад руководство результат работа москва 11 год 6 месяц высокий полный занятость раскрытие преступление связанный хищение денежный средство кредитный финансовый учреждение установление подробный доподлинный информация физический лицо организация изучение личный дело физлиц структура организация анализ грамотный представление информация вид доклад отчет справка руководство выяснение обстоятельство происходить поиск сведение открытый источник информация результат работа оперативный проверка агент контрагент физический юридический лицо грамотный устный письменный речь работа специализированный база данный опыт работа ibm i2 analyst notebook взаимодействие правоохранительный орган составление аналитический отчет справка анализ систематизация информация руководство коллектив работа команда спарк деловой коммуникация 2010 2011 гг служба армия целеустремленный стрессоустойчивый скрупулезный решение сложный задача пунктуальный надежный добросовестный отзывчивый обязательный,https://gorodrabot.ru/resume/5338034,5338034
116,Специалист по охране труда,функция обязанность инженер охрана труд рф региональный уровень координация работа продвижение требование политика компания область охрана труд пожарный безопасность оценка риск москва 9 год 5 месяц высокий специалитет полный занятость ответственность исполнительность коммуникабельность иметься собственный автомобиль право категория b повышение квалификация курсы 2021 год ооо цоко применение изменение нпа исключение риск несчастный случай штраф 2021 год ооо айтэко птм руководитель специалист ответственный пожарный безопасность 2021 год ооо айтэко проверка знание правило работа электроустановка право инспектирование 2021 год ооо айтэко основа промышленный безопасность 1 требование промышленный безопасность химический нефтехимический нефтеперерабатывающий промышленность 2021 год центр сертифицировать обучение 1с ооо бизнес сити оператор 1с 2019 год ооо айтэко управление профессиональный риск 2019 год ооо айтэко охрана труд руководитель специалист 2018 год уц развитие техносферный безопасность 2015 год ано дпо уц мосстройкадр охрана труд руководитель специалист 2015 год ано дпо уц мосстройкадр птм ответственный пожарный безопасность 2013 год ооо нтц минстандарт система менеджмент качество 2012 год оуп академия труд социальный отношение охрана труд ответственность исполнительность коммуникабельность иметься собственный автомобиль право категория b повышение квалификация курсы 2021 год ооо цоко применение изменение нпа исключение риск несчастный случай штраф 2021 год ооо айтэко птм руководитель специалист ответственный пожарный безопасность 2021 год ооо айтэко проверка знание правило работа электроустановка право инспектирование 2021 год ооо айтэко основа промышленный безопасность 1 требование промышленный безопасность химический нефтехимический нефтеперерабатывающий промышленность 2021 год центр сертифицировать обучение 1с ооо бизнес сити оператор 1с 2019 год ооо айтэко управление профессиональный риск 2019 год ооо айтэко охрана труд руководитель специалист 2018 год уц развитие техносферный безопасность 2015 год ано дпо уц мосстройкадр охрана труд руководитель специалист 2015 год ано дпо уц мосстройкадр птм ответственный пожарный безопасность 2013 год ооо нтц минстандарт система менеджмент качество 2012 год оуп академия труд социальный отношение охрана труд,https://gorodrabot.ru/resume/5312866,5312866
116,"Начальник службы безопасности, Помощник руководителя",создание служба безопасность ноль цель организация комплексный безопасность бизнес проверка благонадежность клиент юридический лицо ипать сегмент бизнес микро малый средний крупный бизнес посредством открытый источник наличие негативный информация препятствовать кредитование руководство служба внутренний контроль чоп организация осуществление личный объектовый охрана подбор расстановка сотрудник охрана контроль технический оснащение объект компания средство инженерный защита система видеонаблюдение контроль доступ пожарный охранный сигнализация материальный ценность оснащение объект средство пожаротушение умение работать открытый источник фмс фссп арбитраж фнс т д умение работать база данный компания спарк т д комплексный анализ пакет документ бухгалтерский отч тность клиент проведение анализ финансовый хозяйственный деятельность формирование заключение целесообразность сделка проведение мероприятие кадровый безопасность организация кадровый проверка проверка автотранспорт криминал взаимодействие мвд фсб судебный налоговый орган москва 40 год 3 месяц высокий полный занятость разработка концепция метод развитие служба безопасность организация работа сотрудник охрана распределение пост составление графика организация контроль работа сотрудник чоп проведение мероприятие кадровый безопасность организация кадровый проверка выявление регулирование внештатный ситуация контроль въезжать выезжать транспорт строительный объект проведение мероприятие кадровый безопасность организация кадровый проверка осуществлять ночной проверка оценка лояльность сотрудник охраняемый объект работа проблема дебиторский задолжность розыск должник досудебный взыскание проблемный долг проверка интересовать лицо организация сотрудник партнер клиент конкурент сбор обобщение различный информация цель улучшение контроль деятельность структурный подразделение компания осуществление внутренний расследование факт выявлять нарушение недостача инвентаризационный расхождение разработка внедрение документация направлять повышение безопасность компания обеспечение безопасность сотрудник посетитель территория охраняемый объект охрана имущество материальный ценность контроль учет рабочий время сотрудник компания проверка клиентский база цель выявление факт мошенничество среди клиент взаимодействие мвд фсб судебный налоговый орган сергеев алексей анатольевич зам ген директор безопасность руководитель служба безопасность 16 год москва создание служба безопасность ноль аналитический работа компания оперативный работа компания разработка нормативный должностной документ т д разработка внедрение стандарт направлять обеспечение внутренний внешний экономический безопасность введение организация проверка персонал трудоустройство предмет криминальный прошлое задолжность крупный сумма деньги проведение мероприятие направлять минимизация риск хищение мтц компания контакт орган полиция случай хищение имущество компания также проверка заказчик контрагент партнер бизнес база умение пользоваться база данный введение компания технический средство обеспечение безопасность видеонаблюдение другой тот средство введение отчетный документация организация обеспечение экономический безопасность защита актив компания работа взыскание дебиторский задолженность проведение внутренний проверка компания филиал выявление пресечение факт корпоративный мошенничество разработка реализация мера снижение издержки предотвращение потеря разработка реализация корпоративный процедура стандарт сфера экономический безопасность предупреждение выявление пресечение возможный противоправный действие взаимодействие правоохранительный орган уверенный пользователь word excel 1c сеть интернет различный поисковый информационный система база данный,https://gorodrabot.ru/resume/80842,80842
116,"специалист по пожарной безопасности, по транспортной безопасности, по охране труда",договорный работа организация проведение конкурсный отбор среди претендент право заключение договор работа программа закупка электронный документооборот контроль обеспечение организация деятельность предприятие транспортный безопасность соблюдение антитеррористический защища нность объект предприятие реализация план отба оти тр инженерный технический средство охрана финансовый экономический обоснование расход контроль освоение средство делопроизводство переписка контролировать орган контроль работа охранный предприятие подрядный организация обслуживание итсо москва 32 год 5 месяц высокий полный занятость договорный работа организация проведение конкурсный отбор среди претендент право заключение договор контроль обеспечение организация деятельность предприятие транспортный безопасность соблюдение антитеррористический защища нность объект предприятие написание план отба оти ведение вопрос охрана труд пожарный безопасность проведение инструктаж обучение персонал проведение заседание пожарный технический комиссия тр пожарный автоматика вопрос гражданский оборона план го обучение персонал формирование запас сизый проведение тренировка финансовый экономический обоснование расход контроль освоение делопроизводство переписка контролировать орган контроль работа охранный предприятие профайлинг водительский удостоверение категория bc организаторский навык ведение переговоры заключение договор деловой переписка обучение развитие согласование договор ведение переписка ms office деловой общение способность обучать другой самостоятельность ответственность обучаемость,https://gorodrabot.ru/resume/3848592,3848592
116,Стажер по информационной безопасности,установка сертификат клиент москва 11 месяц высокий магистратура полный занятость частичный занятость стажировка волонтерство поиск уязвимость сайт помощь организация конференция киб изучение dlp система личный качество сдержанный ответственный общительный пунктуальный внимательный целеустремленный развиваться область реверс инжиниринг расследование инцидент программирование заниматься спорт читать научно популярный литература увлекаться фотография монтаж видео,https://gorodrabot.ru/resume/5219579,5219579
116,Специалист по закупкам,проверка первичный документация осуществление оплата поставлять товар выполнять работа оказывать услуга также отдельный этап исполнение контракт работа федеральный закон 44 фз 223 фз составление закупочный документация обоснование начальный максимальный цена закупка протокол приказ расчет нмцк работа единый информационный система еис единый автоматизированный информационный система торги еаист 2 0 исполнение контракт ведение претензионный работа составление отчет содержать информация исполнение контракт т ч отчет объем закупка смп участие формирование план закупка год размещение официальный сайт участие рассмотрение формирование план финансовый хозяйственный деятельность предприятие москва 2 год 6 месяц высокий полный занятость опытный владение пк уверенный пользователь ms excel консультант плюс знание мосэдо базовый знание пить асу навык работа единый автоматизированный информационный система торги город москва еаист также еис самостоятельный изучение немецкий язык усовершенствование английский язык коммуникабельный заканчивать университет красный диплом быстро схватывать новый материал ответственный дисциплинировать государственный закупка ms powerpoint пользователь пк internet закупка товар услуга планирование закупка работа большой объем информация грамотность ведение переписка первичный документация ms excel исполнение контракт претензионный работа подготовка отчет опытный владение пк уверенный пользователь ms excel консультант плюс знание мосэдо базовый знание пить асу навык работа единый автоматизированный информационный система торги город москва еаист также еис самостоятельный изучение немецкий язык усовершенствование английский язык коммуникабельный заканчивать университет красный диплом быстро схватывать новый материал ответственный дисциплинировать,https://gorodrabot.ru/resume/5182336,5182336
116,Специалист отдела экономической безопасности,2016 год проходить производственный практика г нижний новгород ао опытный конструкторский бюро машиностроение африкантов 2017 г проходить производственный практика управление защита актив ао концерн росэнергоатом г москва 2019г проходить преддипломный практика управление защита актив ао концерн росэнергоатом г москва личный качество стрессоустойчивость работоспособность исполнительность ориентация результат отсутствие вредный привычка москва высокий полный занятость частичный занятость удаленный работа pc пользователь текстовый редактор word электронный таблица excel интернет владение знание нормативный справочный документация аналитический способность проведение оэб проверочный мероприятие 2016 год проходить производственный практика г нижний новгород ао опытный конструкторский бюро машиностроение африкантов 2017 г проходить производственный практика управление защита актив ао концерн росэнергоатом г москва 2019г проходить преддипломный практика управление защита актив ао концерн росэнергоатом г москва личный качество стрессоустойчивость работоспособность исполнительность ориентация результат отсутствие вредный привычка,https://gorodrabot.ru/resume/5207947,5207947
116,"IT-специалист, инженер технической поддержки",работа отдел руководство отдел компетенция который входить администрирование обслуживание 38 сервер 120 рабочий станция технический поддержка консультирование пользователь сопровождение внутренний информационный система организация также поддержка сопровождение защищать канал передача информация число гиббд комплекс обработка данный фотовидеофиксация административный правонарушение государственный информационный система единый региональный навигационный система город москва рнис работа пользователь система мсэд межведомственный система электронный документооборот мо криста электронный документооборот орган федеральный казначейство система защита персональный данный сзпдн включая скзи dallas lock stonegate mcafee symantec т д информационный безопасность планирование оптимизация исполнение бюджет подготовка документация закупка компьютер периферия сетевой оргтехника лицензия расходный материал т д передача отдел размещение контроль госзакупки взаимодействие партнер поставщик услуга москва 8 год 5 месяц высокий полный занятость компьютерный техника hi end опыт работа ms dos microsoft windows 3 1 8 windows server 2003 2012 microsoft office 2003 2013 symantec консультант плюс 1с 7 7 8 0 8 1 8 2 8 3 дбо скзи контур экстерн taxcom cryptopro pgp acronis dameware т д администрирование программный комплекс платформа 1с учет пользователь ограничение распределение правый доступ обновление конфигурация 1с торговля бухгалтерия зуп зик администрирование сетевой офисный обслуживающий штатный функционирование рабочий место сетевой пользовательский оборудование учет пользователь ограничение распределение правый доступ сетевой ресурс почтовый адрес подключение настройка конфигурация компьютерный оборудование сетевой оборудование свитч маршрутизатор точка доступ т д периферийный оборудование принтер сканер т д мониторинг загруженность производительность сеть предупреждение устранение сбой неполадка предупреждение решение неполадка сеть пк lan оборудование знание система защита информация опыт работа мобильный устройство ноутбук смартфон навигатор планшет база ос android программный настройка обновление специализированный знание приложение удалой нного доступ radmin teamviewer hamachi rdp т д знание опыт работа система мониторинг контроль автотранспорт английский язык upper intermediate водительский право категория личный автомобиль,https://gorodrabot.ru/resume/3453717,3453717
116,Специалист по информационной безопасности,целеустремленный человек заканчивать московский государственный технический университет радиотехника электроника автоматика специальность информационный безопасность телекоммуникационный система свободный время увлекаться программирование язык увлекаться база данный выпускной квалифицированный работа основываться создание база данный музейный комплекс последующий защита данный практиковаться программирование дальнейший хотеть связывать жизнь работа база данный москва высокий бакалавриат удаленный работа целеустремленный способность обучение частичный знание c c опыт работа база данный mysql postgresql oracle знание язык sql уверенный владение пк знание английский язык начальный уровень знание программирование рамка учеба университет,https://gorodrabot.ru/resume/5343259,5343259
116,"Руководитель отдела IT, IT Менеджер, заместитель Директора ИТ, Начальник Технического, специалист it",подготовка чтение лекционный практический материал дисциплина сетевой технология ассемблер операционный система системный сопровождение консультирование подготовка план графика разработка проведение оценка выполнение ниокрый дипломный работа москва 19 год 7 месяц высокий полный занятость мониторинг управление сетевой инфраструктура доменный организация active directory gpo файловый dhcp dns сервер wsus почтовый сервер exchange установка настройка технический поддержка ремонт серверный станция база hp proliant dl g3 g7 контроль обеспечение бесперебойный функционирование вычислительный сеть канал связь организация доступ пользователь филиал локальный глобальный сеть реализация мера сетевой безопасность также безопасность межсетевой взаимодействие координация работа поставщик производитель вычислительный офисный техника вопрос закупка оборудование комплектующий гарантийный обслуживание ремонт установка настройка банкомат diebold серия ix opteva ncr pos терминал verifone hypercom цель реализация карточный политика банка развитие эквайринг мониторинг работа банкомат технический обслуживание поддержка диагностика анализ технический журнал ремонт устранение неисправность эффективный troubleshooting написание скрипт резервирование восстановление информация acronis symantec планирование прогнозирование автоматизация бизнес процесс разработка документация инструкция постановка задача набор обучение персонал я сформировывать команда который мой руководство осуществлять возлагать отдел задача технический обеспечение филиал навык умение изучение офисный сетевой оборудование операционный система протокол метод ремонт технология производство эксплуатация вычислительный система комплекс язык программирование метод разработка приложение изучение принцип производство эксплуатация авионика личный качество ответственность самостоятельность высокий работоспособность инициативность эмоциональный устойчивость способный короткий срок справляться большой объем работа осваивать новый технический метод средство увлечение музыка,https://gorodrabot.ru/resume/45948,45948
116,Специалист по информационной безопасности,терпиливый трудолюбивый настойчивый надежный целеустремленный организованный уметь расставлять приоритет продуктивный результативный уметь работать команда находить общий язык дотошный свой дело перфекционист быстрообучаемый любознательный приоритет саморазвитие внутренний рост получение профиссиональный опыт экспериментировать новое пробовать пробовать познавать новое практика практика серьезный заинтересованный лицо беспокойть москва высокий полный занятость администрирование linux базовый знание python tcp ip,https://gorodrabot.ru/resume/5342605,5342605
116,"Руководитель, помощник руководителя по безопасности, АХО",навык большой опыт руководящий работа управление коллектив 10 15 чело 15 год управление коллектив 100 чело замещение вышестоящий руководство руководство сводный группа сотрудник разный подразделение формировать решение конкретный задача опыт научный деятельность принимать участие нир различный вопрос информационный безопасность линия фсо российский федерация дополнительный информация сильный сторона большой опыт руководящий работа хороший организаторский аналитический способность умение работать команда самостоятельно считаться личный время умение решать поставлять задача наиболее эффективный способ москва полный занятость управление персонал оформление отчетность ведение делопроизводство взаимодействие государственный контролировать орган инженерный технический решение трудолюбие руководитель ахо рэб пд итр рхбз глонасс орд,https://gorodrabot.ru/resume/5320144,5320144
116,Специалист по контекстной рекламе,организация работа рекламирование производить продукция цель продвижение рынок сбыт разработка план рекламный мероприятие один вид группа товар определение затрата проведение выбор форма метод реклама текстовой цветовой музыкальный оформление также определение конкретный носитель реклама оптимальный сочетание определение хороший время место размещение реклама масштаб срок проведение рекламный кампания круг лицо изучение передовой отечественный зарубежный опыт организация рекламный работа постоянный улучшение результат свой профессиональный деятельность москва 6 год 8 месяц высокий полный занятость стажировка разработка стратегия создание ежедневный контроль рекламный кампания аналитика рекламный кампания корректировка оптимизация цель выполнение kpi проведение b тестирование отслеживание поведенческий фактор настройка ретаргетинг создание графический текстовый материал рамка рекламный кампания отч тность проделывать работа контекстный реклама яндекс директ интернет реклама лидогенерация google adwords таргетинг отсутствие вредный привычка энергичность инициативность самостоятельность ответственность целеустремленность коммуникабельность быстрый обучаемость женатый,https://gorodrabot.ru/resume/5243617,5243617
